"X"	"HUGO_symbol"	"seqnames"	"start"	"end"	"GeneAge"	"BirthType"
"ENSG00000174137"	"-"	"4"	"1619642"	"1686029"	"Euteleostomi"	"Duplicate"
"ENSG00000174145"	"-"	"4"	"37245842"	"37451087"	"Chordata"	"Duplicate"
"ENSG00000174151"	"-"	"1"	"110036674"	"110045554"	"Euteleostomi"	"Duplicate"
"ENSG00000174156"	"-"	"6"	"52761437"	"52774483"	"Simiiformes"	"Duplicate"
"ENSG00000174165"	"-"	"11"	"66288108"	"66313709"	"Bilateria"	"Singleton"
"ENSG00000174173"	"-"	"3"	"101280706"	"101285290"	"Bilateria"	"Duplicate"
"ENSG00000174175"	"-"	"1"	"169558087"	"169599431"	"Sarcopterygii"	"Duplicate"
"ENSG00000174177"	"-"	"16"	"88772871"	"88781794"	"Bilateria"	"Singleton"
"ENSG00000174197"	"-"	"15"	"41913422"	"42062141"	"Chordata"	"Duplicate"
"ENSG00000174206"	"-"	"12"	"64580096"	"64616076"	"Chordata"	"Singleton"
"ENSG00000174225"	"-"	"X"	"100224697"	"100245818"	"Euteleostomi"	"Duplicate"
"ENSG00000174226"	"-"	"8"	"101585116"	"101675643"	"Bilateria"	"Duplicate"
"ENSG00000174227"	"-"	"4"	"492989"	"533985"	"FungiMetazoa"	"Singleton"
"ENSG00000174231"	"-"	"17"	"1553923"	"1588176"	"FungiMetazoa"	"Singleton"
"ENSG00000174233"	"-"	"12"	"49159975"	"49182820"	"Euteleostomi"	"Duplicate"
"ENSG00000174236"	"-"	"12"	"27849428"	"27850566"	"Euteleostomi"	"Singleton"
"ENSG00000174238"	"-"	"17"	"1421012"	"1466110"	"Euteleostomi"	"Duplicate"
"ENSG00000174243"	"-"	"12"	"49223547"	"49246625"	"Bilateria"	"Duplicate"
"ENSG00000174255"	"-"	"3"	"113953483"	"113956425"	"Eutheria"	"Duplicate"
"ENSG00000174276"	"-"	"11"	"64883875"	"64885170"	"Bilateria"	"Singleton"
"ENSG00000174279"	"-"	"2"	"176942200"	"176948641"	"Euteleostomi"	"Duplicate"
"ENSG00000174282"	"-"	"17"	"7362685"	"7387582"	"Euteleostomi"	"Duplicate"
"ENSG00000174292"	"-"	"17"	"7283853"	"7293093"	"Euteleostomi"	"Duplicate"
"ENSG00000174306"	"-"	"20"	"39807088"	"39946312"	"Euteleostomi"	"Duplicate"
"ENSG00000174307"	"-"	"1"	"201434620"	"201438365"	"Euteleostomi"	"Duplicate"
"ENSG00000174325"	"-"	"2"	"189598882"	"189654831"	"HomoPanGorilla"	"Singleton"
"ENSG00000174326"	"-"	"17"	"6944949"	"6947242"	"Euteleostomi"	"Duplicate"
"ENSG00000174327"	"-"	"17"	"6939394"	"6943440"	"Euteleostomi"	"Duplicate"
"ENSG00000174332"	"-"	"1"	"53971910"	"54199877"	"Euteleostomi"	"Duplicate"
"ENSG00000174339"	"-"	"5"	"180166042"	"180167099"	"Mammalia"	"Duplicate"
"ENSG00000174343"	"-"	"4"	"40337346"	"40357234"	"Euteleostomi"	"Duplicate"
"ENSG00000174348"	"-"	"1"	"53527854"	"53551174"	"Euteleostomi"	"Duplicate"
"ENSG00000174358"	"-"	"5"	"1201710"	"1225232"	"Euteleostomi"	"Duplicate"
"ENSG00000174370"	"-"	"11"	"128769460"	"128775930"	"Simiiformes"	"Singleton"
"ENSG00000174371"	"-"	"1"	"242011269"	"242058450"	"FungiMetazoa"	"Singleton"
"ENSG00000174373"	"-"	"14"	"36007558"	"36278510"	"Euteleostomi"	"Duplicate"
"ENSG00000174374"	"-"	"7"	"74441226"	"74490064"	"Bilateria"	"Duplicate"
"ENSG00000174405"	"-"	"13"	"108859787"	"108870716"	"FungiMetazoa"	"Singleton"
"ENSG00000174417"	"-"	"8"	"110098850"	"110131813"	"Euteleostomi"	"Duplicate"
"ENSG00000174428"	"-"	"7"	"74508364"	"74565623"	"HomoSapiens"	"Duplicate"
"ENSG00000174429"	"-"	"8"	"107771711"	"107782473"	"Bilateria"	"Singleton"
"ENSG00000174437"	"-"	"12"	"110718561"	"110788898"	"Euteleostomi"	"Duplicate"
"ENSG00000174442"	"-"	"15"	"66797297"	"66842115"	"Chordata"	"Singleton"
"ENSG00000174444"	"-"	"15"	"66790355"	"66816870"	"FungiMetazoa"	"Singleton"
"ENSG00000174446"	"-"	"15"	"66782473"	"66790151"	"Euteleostomi"	"Singleton"
"ENSG00000174448"	"-"	"18"	"51850728"	"51884334"	"Euteleostomi"	"Duplicate"
"ENSG00000174450"	"-"	"15"	"23684645"	"23692381"	"Hominoidea"	"Duplicate"
"ENSG00000174453"	"-"	"2"	"215275789"	"215443683"	"Euteleostomi"	"Duplicate"
"ENSG00000174456"	"-"	"12"	"110465872"	"110511491"	"Simiiformes"	"Singleton"
"ENSG00000174469"	"-"	"7"	"145813453"	"148118090"	"Euteleostomi"	"Duplicate"
"ENSG00000174473"	"-"	"4"	"172733405"	"173962710"	"Euteleostomi"	"Duplicate"
"ENSG00000174482"	"-"	"9"	"27948076"	"28670283"	"Euteleostomi"	"Duplicate"
"ENSG00000174483"	"-"	"11"	"66278077"	"66301098"	"Catarrhini"	"Duplicate"
"ENSG00000174485"	"-"	"15"	"65950384"	"66084631"	"Euteleostomi"	"Duplicate"
"ENSG00000174498"	"-"	"15"	"65619465"	"65670378"	"Euteleostomi"	"Duplicate"
"ENSG00000174500"	"-"	"3"	"111839688"	"111852152"	"Eutheria"	"Singleton"
"ENSG00000174501"	"-"	"2"	"96514587"	"96657541"	"HomoPanGorilla"	"Duplicate"
"ENSG00000174502"	"-"	"1"	"205882176"	"205912588"	"Euteleostomi"	"Duplicate"
"ENSG00000174514"	"-"	"1"	"205538013"	"205572046"	"Chordata"	"Duplicate"
"ENSG00000174516"	"-"	"11"	"66234216"	"66244808"	"Euteleostomi"	"Duplicate"
"ENSG00000174521"	"-"	"19"	"40721965"	"40724306"	"Euteleostomi"	"Duplicate"
"ENSG00000174529"	"-"	"1"	"205052258"	"205053645"	"Euteleostomi"	"Singleton"
"ENSG00000174547"	"-"	"11"	"66202546"	"66234209"	"FungiMetazoa"	"Singleton"
"ENSG00000174562"	"-"	"19"	"51328545"	"51340469"	"Tetrapoda"	"Duplicate"
"ENSG00000174564"	"-"	"3"	"136665072"	"136729927"	"Euteleostomi"	"Singleton"
"ENSG00000174567"	"-"	"1"	"204167288"	"204183220"	"Euteleostomi"	"Duplicate"
"ENSG00000174574"	"-"	"1"	"39456895"	"39471731"	"Euteleostomi"	"Duplicate"
"ENSG00000174576"	"-"	"11"	"66188475"	"66194178"	"Bilateria"	"Singleton"
"ENSG00000174579"	"-"	"3"	"135867764"	"135916083"	"Bilateria"	"Singleton"
"ENSG00000174599"	"-"	"4"	"118004718"	"118006736"	"Eutheria"	"Duplicate"
"ENSG00000174600"	"-"	"12"	"108681821"	"108733118"	"Euteleostomi"	"Duplicate"
"ENSG00000174606"	"-"	"1"	"213165524"	"213189168"	"Euteleostomi"	"Duplicate"
"ENSG00000174607"	"-"	"4"	"115519611"	"115599380"	"Euteleostomi"	"Duplicate"
"ENSG00000174611"	"-"	"3"	"134321980"	"134370478"	"Bilateria"	"Singleton"
"ENSG00000174628"	"-"	"16"	"19727778"	"19868907"	"Chordata"	"Singleton"
"ENSG00000174640"	"-"	"3"	"133651540"	"133771028"	"Euteleostomi"	"Duplicate"
"ENSG00000174652"	"-"	"19"	"9523272"	"9546254"	"Eutheria"	"Duplicate"
"ENSG00000174667"	"-"	"19"	"9324526"	"9325542"	"Eutheria"	"Duplicate"
"ENSG00000174669"	"-"	"11"	"66129992"	"66139685"	"Euteleostomi"	"Duplicate"
"ENSG00000174672"	"-"	"11"	"1411129"	"1483919"	"Euteleostomi"	"Duplicate"
"ENSG00000174684"	"-"	"11"	"66112843"	"66115163"	"Bilateria"	"Duplicate"
"ENSG00000174695"	"-"	"5"	"82348665"	"82373682"	"FungiMetazoa"	"Singleton"
"ENSG00000174697"	"-"	"7"	"127881337"	"127897681"	"Euteleostomi"	"Singleton"
"ENSG00000174705"	"-"	"5"	"171752185"	"171881527"	"Euteleostomi"	"Duplicate"
"ENSG00000174718"	"-"	"12"	"32112304"	"32146039"	"Amniota"	"Singleton"
"ENSG00000174720"	"-"	"4"	"113558120"	"113578748"	"Bilateria"	"Duplicate"
"ENSG00000174721"	"-"	"10"	"93666346"	"93669240"	"Euteleostomi"	"Singleton"
"ENSG00000174738"	"-"	"3"	"23986751"	"24022109"	"Euteleostomi"	"Duplicate"
"ENSG00000174744"	"-"	"11"	"66104804"	"66112596"	"Euteleostomi"	"Duplicate"
"ENSG00000174748"	"-"	"3"	"23958036"	"23965183"	"Theria"	"Duplicate"
"ENSG00000174749"	"-"	"4"	"113066553"	"113116412"	"Euteleostomi"	"Singleton"
"ENSG00000174775"	"-"	"11"	"532242"	"537287"	"Euteleostomi"	"Duplicate"
"ENSG00000174776"	"-"	"3"	"167196472"	"167371771"	"Chordata"	"Duplicate"
"ENSG00000174780"	"-"	"4"	"57333081"	"57369839"	"Bilateria"	"Singleton"
"ENSG00000174788"	"-"	"19"	"7696497"	"7698634"	"Euteleostomi"	"Singleton"
"ENSG00000174791"	"-"	"11"	"66097713"	"66104311"	"Euteleostomi"	"Duplicate"
"ENSG00000174792"	"-"	"4"	"76481258"	"76491095"	"Hominoidea"	"Singleton"
"ENSG00000174796"	"-"	"4"	"76439156"	"76475683"	"Euteleostomi"	"Duplicate"
"ENSG00000174799"	"-"	"4"	"56815037"	"56899529"	"Euteleostomi"	"Duplicate"
"ENSG00000174804"	"-"	"11"	"86656721"	"86666433"	"Chordata"	"Duplicate"
"ENSG00000174807"	"-"	"11"	"66081958"	"66084515"	"Euteleostomi"	"Duplicate"
"ENSG00000174808"	"-"	"4"	"75669969"	"75719896"	"Euteleostomi"	"Duplicate"
"ENSG00000174827"	"-"	"1"	"145726918"	"145764074"	"Euteleostomi"	"Duplicate"
"ENSG00000174837"	"-"	"19"	"6887577"	"6940470"	"Tetrapoda"	"Duplicate"
"ENSG00000174839"	"-"	"3"	"57611184"	"57678816"	"Euteleostomi"	"Duplicate"
"ENSG00000174840"	"-"	"3"	"57542003"	"57552571"	"Bilateria"	"Duplicate"
"ENSG00000174842"	"-"	"1"	"92711959"	"92764544"	"Bilateria"	"Singleton"
"ENSG00000174844"	"-"	"3"	"57327727"	"57530071"	"Chordata"	"Singleton"
"ENSG00000174851"	"-"	"11"	"66052051"	"66056641"	"Euteleostomi"	"Duplicate"
"ENSG00000174871"	"-"	"11"	"66045661"	"66052772"	"Euteleostomi"	"Duplicate"
"ENSG00000174876"	"-"	"1"	"104230037"	"104239302"	"HomoSapiens"	"Duplicate"
"ENSG00000174885"	"-"	"11"	"278365"	"285359"	"Amniota"	"Duplicate"
"ENSG00000174886"	"-"	"19"	"5891287"	"5904017"	"HomoSapiens"	"Duplicate"
"ENSG00000174891"	"-"	"3"	"157823644"	"158263519"	"Euteleostomi"	"Singleton"
"ENSG00000174898"	"-"	"19"	"5720688"	"5778745"	"Euteleostomi"	"Duplicate"
"ENSG00000174903"	"-"	"11"	"66036004"	"66044963"	"Chordata"	"Duplicate"
"ENSG00000174914"	"-"	"11"	"56467864"	"56468781"	"Eutheria"	"Duplicate"
"ENSG00000174915"	"-"	"11"	"448268"	"491393"	"Bilateria"	"Duplicate"
"ENSG00000174917"	"-"	"19"	"5678432"	"5680907"	"Euteleostomi"	"Singleton"
"ENSG00000174928"	"-"	"3"	"155480401"	"155524140"	"Bilateria"	"Singleton"
"ENSG00000174937"	"-"	"11"	"56236964"	"56238014"	"Theria"	"Duplicate"
"ENSG00000174938"	"-"	"16"	"29882480"	"29910868"	"Euteleostomi"	"Duplicate"
"ENSG00000174939"	"-"	"16"	"29911696"	"29931185"	"Euteleostomi"	"Duplicate"
"ENSG00000174942"	"-"	"11"	"56184734"	"56185708"	"Theria"	"Duplicate"
"ENSG00000174943"	"-"	"16"	"29916333"	"29938356"	"Euteleostomi"	"Duplicate"
"ENSG00000174944"	"-"	"3"	"150929905"	"150996255"	"Euteleostomi"	"Duplicate"
"ENSG00000174945"	"-"	"7"	"2719156"	"2815134"	"Euteleostomi"	"Duplicate"
"ENSG00000174946"	"-"	"3"	"150915619"	"150920988"	"Euteleostomi"	"Duplicate"
"ENSG00000174948"	"-"	"3"	"154055461"	"154147504"	"Euteleostomi"	"Singleton"
"ENSG00000174950"	"-"	"1"	"27705666"	"27709870"	"Euteleostomi"	"Duplicate"
"ENSG00000174951"	"-"	"19"	"49251268"	"49258647"	"Mammalia"	"Duplicate"
"ENSG00000174953"	"-"	"3"	"153990335"	"154042286"	"Bilateria"	"Duplicate"
"ENSG00000174957"	"-"	"11"	"55944094"	"55945032"	"Eutheria"	"Duplicate"
"ENSG00000174963"	"-"	"3"	"147103833"	"147124647"	"Euteleostomi"	"Duplicate"
"ENSG00000174970"	"-"	"11"	"55734975"	"55735990"	"Eutheria"	"Duplicate"
"ENSG00000174982"	"-"	"11"	"55418380"	"55419315"	"Mammalia"	"Duplicate"
"ENSG00000174989"	"-"	"12"	"117348761"	"117468953"	"Euteleostomi"	"Singleton"
"ENSG00000174990"	"-"	"16"	"87921625"	"87970135"	"Amniota"	"Duplicate"
"ENSG00000174992"	"-"	"16"	"29789561"	"29793096"	"Tetrapoda"	"Duplicate"
"ENSG00000174996"	"-"	"11"	"66024765"	"66035331"	"Euteleostomi"	"Duplicate"
"ENSG00000175003"	"-"	"6"	"160542821"	"160579750"	"Mammalia"	"Duplicate"
"ENSG00000175018"	"-"	"10"	"127265091"	"127371713"	"Chordata"	"Singleton"
"ENSG00000175040"	"-"	"3"	"142838173"	"142841800"	"Euteleostomi"	"Duplicate"
"ENSG00000175048"	"-"	"6"	"157802165"	"158099178"	"Euteleostomi"	"Duplicate"
"ENSG00000175054"	"-"	"3"	"142168077"	"142297668"	"Bilateria"	"Duplicate"
"ENSG00000175063"	"-"	"20"	"44441215"	"44445596"	"Bilateria"	"Duplicate"
"ENSG00000175065"	"-"	"18"	"28956740"	"28994875"	"Mammalia"	"Duplicate"
"ENSG00000175066"	"-"	"3"	"141882414"	"141944449"	"Bilateria"	"Duplicate"
"ENSG00000175073"	"-"	"8"	"67540722"	"67579452"	"Chordata"	"Singleton"
"ENSG00000175077"	"-"	"3"	"186915274"	"186919253"	"Eutheria"	"Duplicate"
"ENSG00000175084"	"-"	"2"	"220283099"	"220291461"	"Euteleostomi"	"Duplicate"
"ENSG00000175087"	"-"	"1"	"26437664"	"26452034"	"Euteleostomi"	"Duplicate"
"ENSG00000175093"	"-"	"3"	"140770244"	"140867453"	"Euteleostomi"	"Duplicate"
"ENSG00000175097"	"-"	"11"	"36597124"	"36619829"	"Euteleostomi"	"Singleton"
"ENSG00000175104"	"-"	"11"	"36508577"	"36531822"	"Bilateria"	"Duplicate"
"ENSG00000175105"	"-"	"3"	"88188254"	"88193815"	"HomoSapiens"	"Duplicate"
"ENSG00000175106"	"-"	"17"	"15341205"	"15466909"	"HomoSapiens"	"Duplicate"
"ENSG00000175110"	"-"	"3"	"138724648"	"139076065"	"Bilateria"	"Singleton"
"ENSG00000175115"	"-"	"11"	"65837834"	"66012218"	"Euteleostomi"	"Duplicate"
"ENSG00000175121"	"-"	"20"	"43738093"	"43743813"	"Amniota"	"Singleton"
"ENSG00000175130"	"-"	"1"	"32799433"	"32801980"	"Euteleostomi"	"Singleton"
"ENSG00000175137"	"-"	"1"	"249104648"	"249120832"	"Bilateria"	"Duplicate"
"ENSG00000175143"	"-"	"1"	"248569296"	"248570405"	"Theria"	"Duplicate"
"ENSG00000175155"	"-"	"17"	"57409050"	"57479090"	"Euteleostomi"	"Duplicate"
"ENSG00000175161"	"-"	"3"	"85008132"	"86123579"	"Euteleostomi"	"Duplicate"
"ENSG00000175166"	"-"	"3"	"184016497"	"184026842"	"FungiMetazoa"	"Singleton"
"ENSG00000175170"	"-"	"20"	"25744102"	"25848861"	"Hominoidea"	"Singleton"
"ENSG00000175175"	"-"	"17"	"56833230"	"57058983"	"Euteleostomi"	"Duplicate"
"ENSG00000175182"	"-"	"3"	"184053714"	"184064063"	"Euteleostomi"	"Duplicate"
"ENSG00000175183"	"-"	"12"	"77252495"	"77272840"	"Euteleostomi"	"Duplicate"
"ENSG00000175189"	"-"	"12"	"57828543"	"57844611"	"Amniota"	"Duplicate"
"ENSG00000175193"	"-"	"3"	"183547173"	"183602721"	"FungiMetazoa"	"Singleton"
"ENSG00000175197"	"-"	"12"	"57910371"	"57914300"	"Euteleostomi"	"Singleton"
"ENSG00000175198"	"-"	"13"	"100741269"	"101182686"	"Bilateria"	"Duplicate"
"ENSG00000175202"	"-"	"15"	"72968124"	"72978490"	"Catarrhini"	"Duplicate"
"ENSG00000175203"	"-"	"12"	"57923885"	"57941114"	"Bilateria"	"Singleton"
"ENSG00000175206"	"-"	"1"	"11905766"	"11908402"	"Mammalia"	"Singleton"
"ENSG00000175213"	"-"	"11"	"46722368"	"46727462"	"Euteleostomi"	"Singleton"
"ENSG00000175215"	"-"	"12"	"58213710"	"58240522"	"Euteleostomi"	"Duplicate"
"ENSG00000175216"	"-"	"11"	"46764598"	"46867847"	"FungiMetazoa"	"Singleton"
"ENSG00000175220"	"-"	"11"	"46698630"	"46722165"	"Euteleostomi"	"Duplicate"
"ENSG00000175221"	"-"	"19"	"867962"	"893218"	"Bilateria"	"Singleton"
"ENSG00000175224"	"-"	"11"	"46638826"	"46696368"	"Bilateria"	"Singleton"
"ENSG00000175229"	"-"	"11"	"65809423"	"65816651"	"Chordata"	"Duplicate"
"ENSG00000175262"	"-"	"1"	"11006528"	"11042094"	"Euteleostomi"	"Singleton"
"ENSG00000175264"	"-"	"11"	"45670427"	"45687172"	"Euteleostomi"	"Duplicate"
"ENSG00000175265"	"-"	"15"	"34671269"	"34880704"	"HomoSapiens"	"Duplicate"
"ENSG00000175267"	"-"	"16"	"22103859"	"22168287"	"Chordata"	"Duplicate"
"ENSG00000175274"	"-"	"11"	"44907454"	"44972840"	"Bilateria"	"Singleton"
"ENSG00000175279"	"-"	"1"	"10490159"	"10512210"	"HomoSapiens"	"Duplicate"
"ENSG00000175283"	"-"	"9"	"131707809"	"131709898"	"FungiMetazoa"	"Singleton"
"ENSG00000175287"	"-"	"9"	"131683174"	"131704320"	"Bilateria"	"Singleton"
"ENSG00000175294"	"-"	"11"	"65784223"	"65793988"	"Euteleostomi"	"Singleton"
"ENSG00000175305"	"-"	"8"	"95891998"	"95908906"	"Euteleostomi"	"Duplicate"
"ENSG00000175309"	"-"	"5"	"177635498"	"177659792"	"Euteleostomi"	"Duplicate"
"ENSG00000175311"	"-"	"16"	"21244986"	"21263750"	"Euteleostomi"	"Duplicate"
"ENSG00000175315"	"-"	"11"	"65779312"	"65780976"	"Euteleostomi"	"Duplicate"
"ENSG00000175318"	"-"	"15"	"72452148"	"72490126"	"Euteleostomi"	"Duplicate"
"ENSG00000175322"	"-"	"18"	"14057456"	"14132489"	"Eutheria"	"Singleton"
"ENSG00000175324"	"-"	"8"	"38020839"	"38034248"	"FungiMetazoa"	"Singleton"
"ENSG00000175325"	"-"	"5"	"177419236"	"177423243"	"Euteleostomi"	"Duplicate"
"ENSG00000175329"	"-"	"22"	"35462129"	"35483380"	"Bilateria"	"Duplicate"
"ENSG00000175334"	"-"	"11"	"65769550"	"65771620"	"Bilateria"	"Duplicate"
"ENSG00000175336"	"-"	"12"	"56754353"	"56756607"	"Euteleostomi"	"Singleton"
"ENSG00000175348"	"-"	"11"	"8968841"	"8986558"	"Euteleostomi"	"Duplicate"
"ENSG00000175352"	"-"	"11"	"9002123"	"9025596"	"Euteleostomi"	"Duplicate"
"ENSG00000175354"	"-"	"18"	"12785477"	"12929642"	"Euteleostomi"	"Duplicate"
"ENSG00000175356"	"-"	"11"	"9041071"	"9159661"	"Euteleostomi"	"Duplicate"
"ENSG00000175376"	"-"	"11"	"65764016"	"65769647"	"Bilateria"	"Singleton"
"ENSG00000175387"	"-"	"18"	"45357922"	"45457515"	"Euteleostomi"	"Duplicate"
"ENSG00000175390"	"-"	"11"	"7991798"	"8023409"	"Bilateria"	"Duplicate"
"ENSG00000175393"	"-"	"11"	"7949180"	"7950209"	"Eutheria"	"Duplicate"
"ENSG00000175395"	"-"	"10"	"38238500"	"38265561"	"Eutheria"	"Duplicate"
"ENSG00000175398"	"-"	"12"	"56030644"	"56031638"	"Amniota"	"Duplicate"
"ENSG00000175414"	"-"	"5"	"175792471"	"175828866"	"Euteleostomi"	"Duplicate"
"ENSG00000175416"	"-"	"5"	"175819456"	"175843570"	"Euteleostomi"	"Duplicate"
"ENSG00000175426"	"-"	"5"	"95726119"	"95769847"	"Bilateria"	"Duplicate"
"ENSG00000175445"	"-"	"8"	"19759228"	"19824769"	"Euteleostomi"	"Duplicate"
"ENSG00000175449"	"-"	"5"	"94982458"	"95020477"	"Chordata"	"Singleton"
"ENSG00000175455"	"-"	"3"	"123616152"	"123680564"	"Euteleostomi"	"Singleton"
"ENSG00000175463"	"-"	"11"	"67171386"	"67177560"	"Euteleostomi"	"Duplicate"
"ENSG00000175467"	"-"	"11"	"65729160"	"65747299"	"Bilateria"	"Singleton"
"ENSG00000175470"	"-"	"10"	"133747955"	"133773331"	"Euteleostomi"	"Duplicate"
"ENSG00000175471"	"-"	"5"	"94039446"	"94620279"	"Euteleostomi"	"Duplicate"
"ENSG00000175482"	"-"	"11"	"67118248"	"67124443"	"Chordata"	"Singleton"
"ENSG00000175485"	"-"	"11"	"6220376"	"6221489"	"Theria"	"Singleton"
"ENSG00000175489"	"-"	"19"	"18501954"	"18508427"	"Mammalia"	"Singleton"
"ENSG00000175497"	"-"	"2"	"115199876"	"116603328"	"Euteleostomi"	"Duplicate"
"ENSG00000175505"	"-"	"11"	"67131639"	"67141648"	"Sarcopterygii"	"Duplicate"
"ENSG00000175514"	"-"	"11"	"67218772"	"67220200"	"Euteleostomi"	"Duplicate"
"ENSG00000175518"	"-"	"11"	"5535623"	"5537935"	"Theria"	"Duplicate"
"ENSG00000175520"	"-"	"11"	"5528530"	"5531215"	"Theria"	"Duplicate"
"ENSG00000175535"	"-"	"10"	"118305443"	"118327367"	"Mammalia"	"Duplicate"
"ENSG00000175536"	"-"	"11"	"74202757"	"74204778"	"FungiMetazoa"	"Singleton"
"ENSG00000175538"	"-"	"11"	"74165886"	"74178774"	"Sarcopterygii"	"Singleton"
"ENSG00000175544"	"-"	"11"	"67219877"	"67226699"	"Euteleostomi"	"Duplicate"
"ENSG00000175548"	"-"	"12"	"38710380"	"38717784"	"Hominoidea"	"Duplicate"
"ENSG00000175550"	"-"	"11"	"65686728"	"65689032"	"FungiMetazoa"	"Singleton"
"ENSG00000175556"	"-"	"X"	"118108581"	"118152318"	"Euteleostomi"	"Duplicate"
"ENSG00000175564"	"-"	"11"	"73711326"	"73720480"	"Euteleostomi"	"Duplicate"
"ENSG00000175567"	"-"	"11"	"73685712"	"73694352"	"Euteleostomi"	"Duplicate"
"ENSG00000175573"	"-"	"11"	"65684279"	"65686588"	"Euteleostomi"	"Singleton"
"ENSG00000175575"	"-"	"11"	"73587744"	"73638790"	"FungiMetazoa"	"Singleton"
"ENSG00000175581"	"-"	"11"	"73498361"	"73576178"	"Bilateria"	"Singleton"
"ENSG00000175591"	"-"	"11"	"72929343"	"72947397"	"Euteleostomi"	"Duplicate"
"ENSG00000175592"	"-"	"11"	"65659520"	"65668044"	"Euteleostomi"	"Duplicate"
"ENSG00000175595"	"-"	"16"	"14014014"	"14046202"	"FungiMetazoa"	"Singleton"
"ENSG00000175600"	"-"	"7"	"40174575"	"40900362"	"Bilateria"	"Duplicate"
"ENSG00000175602"	"-"	"11"	"65657875"	"65659105"	"Euteleostomi"	"Duplicate"
"ENSG00000175606"	"-"	"8"	"74884672"	"74895018"	"Bilateria"	"Singleton"
"ENSG00000175619"	"-"	"11"	"48238344"	"48239314"	"Mammalia"	"Duplicate"
"ENSG00000175634"	"-"	"11"	"67195931"	"67202872"	"Euteleostomi"	"Duplicate"
"ENSG00000175643"	"-"	"16"	"11343476"	"11445619"	"Euteleostomi"	"Singleton"
"ENSG00000175662"	"-"	"17"	"17746828"	"17875736"	"Euteleostomi"	"Duplicate"
"ENSG00000175664"	"-"	"13"	"31506840"	"31549639"	"Chordata"	"Singleton"
"ENSG00000175691"	"-"	"19"	"2933216"	"2944969"	"Eutheria"	"Duplicate"
"ENSG00000175697"	"-"	"3"	"119883492"	"120003941"	"Bilateria"	"Duplicate"
"ENSG00000175707"	"-"	"1"	"27276053"	"27286897"	"Euteleostomi"	"Singleton"
"ENSG00000175711"	"-"	"17"	"80900031"	"81009686"	"Bilateria"	"Singleton"
"ENSG00000175745"	"-"	"5"	"92919043"	"92930321"	"Euteleostomi"	"Duplicate"
"ENSG00000175756"	"-"	"1"	"1309110"	"1310875"	"Euteleostomi"	"Singleton"
"ENSG00000175764"	"-"	"9"	"124584207"	"124855885"	"Bilateria"	"Duplicate"
"ENSG00000175766"	"-"	"5"	"176057683"	"176073642"	"Euteleostomi"	"Duplicate"
"ENSG00000175779"	"-"	"15"	"38988799"	"38992239"	"Eutheria"	"Singleton"
"ENSG00000175782"	"-"	"12"	"69139886"	"69187508"	"Chordata"	"Singleton"
"ENSG00000175785"	"-"	"14"	"94184644"	"94254827"	"Euteleostomi"	"Singleton"
"ENSG00000175787"	"-"	"9"	"97021593"	"97063736"	"Eutheria"	"Duplicate"
"ENSG00000175792"	"-"	"3"	"127783621"	"127872757"	"FungiMetazoa"	"Singleton"
"ENSG00000175793"	"-"	"1"	"27189633"	"27190947"	"Amniota"	"Duplicate"
"ENSG00000175806"	"-"	"8"	"9911778"	"10286401"	"FungiMetazoa"	"Singleton"
"ENSG00000175809"	"-"	"X"	"22291065"	"22292574"	"Eutheria"	"Duplicate"
"ENSG00000175820"	"-"	"13"	"103381801"	"103389159"	"Mammalia"	"Singleton"
"ENSG00000175826"	"-"	"17"	"7146910"	"7155810"	"FungiMetazoa"	"Singleton"
"ENSG00000175832"	"-"	"17"	"41605212"	"41656988"	"Euteleostomi"	"Duplicate"
"ENSG00000175854"	"-"	"9"	"131037658"	"131051269"	"Chordata"	"Singleton"
"ENSG00000175857"	"-"	"5"	"57787262"	"57792917"	"Theria"	"Singleton"
"ENSG00000175866"	"-"	"17"	"79008948"	"79091232"	"Euteleostomi"	"Duplicate"
"ENSG00000175868"	"-"	"11"	"14926543"	"15103888"	"Eutheria"	"Duplicate"
"ENSG00000175874"	"-"	"2"	"101962013"	"102004057"	"Euteleostomi"	"Duplicate"
"ENSG00000175877"	"-"	"7"	"73275489"	"73280223"	"Theria"	"Singleton"
"ENSG00000175879"	"-"	"2"	"176994422"	"176997423"	"Euteleostomi"	"Duplicate"
"ENSG00000175893"	"-"	"9"	"14611069"	"14693469"	"Bilateria"	"Duplicate"
"ENSG00000175894"	"-"	"21"	"45917775"	"46131495"	"Chordata"	"Singleton"
"ENSG00000175895"	"-"	"8"	"96146032"	"96168912"	"Euteleostomi"	"Duplicate"
"ENSG00000175899"	"-"	"12"	"9220260"	"9268825"	"Eutheria"	"Duplicate"
"ENSG00000175906"	"-"	"17"	"41476327"	"41478505"	"Euteleostomi"	"Duplicate"
"ENSG00000175920"	"-"	"4"	"3465033"	"3503200"	"Euteleostomi"	"Singleton"
"ENSG00000175928"	"-"	"3"	"3841121"	"3889387"	"Euteleostomi"	"Duplicate"
"ENSG00000175931"	"-"	"17"	"74385532"	"74449288"	"Bilateria"	"Duplicate"
"ENSG00000175938"	"-"	"16"	"30960387"	"30967782"	"Euteleostomi"	"Duplicate"
"ENSG00000175946"	"-"	"8"	"124657767"	"124665190"	"Euteleostomi"	"Duplicate"
