GeneID	Prot	FamilyAge	GeneAge	GeneType
ENSMUSG00000037738	ENSMUSP00000126705	Chordata	Euteleostomi	Duplicate
ENSMUSG00000021918	ENSMUSP00000057915	Chordata	Chordata	Duplicate
ENSMUSG00000022228	ENSMUSP00000032820	Sarcopterygii	Eutheria	Duplicate
ENSMUSG00000029627	ENSMUSP00000031632	Sarcopterygii	Amniota	Duplicate
ENSMUSG00000063894	ENSMUSP00000040248	Sarcopterygii	Theria	Duplicate
ENSMUSG00000037007	ENSMUSP00000041796	Sarcopterygii	Amniota	Duplicate
ENSMUSG00000024276	ENSMUSP00000057253	Sarcopterygii	Eutheria	Duplicate
ENSMUSG00000029729	ENSMUSP00000019660	Sarcopterygii	Theria	Duplicate
ENSMUSG00000054715	ENSMUSP00000057651	Sarcopterygii	Amniota	Duplicate
ENSMUSG00000024274	ENSMUSP00000111495	Theria	Theria	Duplicate
ENSMUSG00000021327	ENSMUSP00000112135	Theria	Murinae	Duplicate
ENSMUSG00000054931	ENSMUSP00000054604	Theria	Murinae	Duplicate
ENSMUSG00000051469	ENSMUSP00000064637	Theria	Theria	Duplicate
ENSMUSG00000036721	ENSMUSP00000097308	Theria	Theria	Duplicate
ENSMUSG00000037017	ENSMUSP00000106584	Theria	Eutheria	Duplicate
ENSMUSG00000091345	ENSMUSP00000131146	Bilateria	Sarcopterygii	Duplicate
ENSMUSG00000032572	ENSMUSP00000112472	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000048126	ENSMUSP00000137585	Bilateria	Chordata	Duplicate
ENSMUSG00000043719	ENSMUSP00000096040	Bilateria	Sarcopterygii	Duplicate
ENSMUSG00000025064	ENSMUSP00000084141	Bilateria	Bilateria	Duplicate
ENSMUSG00000036103	ENSMUSP00000043220	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000057606	ENSMUSP00000107658	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000034463	ENSMUSP00000046525	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000001119	ENSMUSP00000001147	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000068794	ENSMUSP00000111199	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000020241	ENSMUSP00000001181	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000025955	ENSMUSP00000063309	FungiMetazoa	Sciurognathi	Duplicate
ENSMUSG00000038641	ENSMUSP00000048830	FungiMetazoa	Euteleostomi	Duplicate
ENSMUSG00000021211	ENSMUSP00000021632	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000021210	ENSMUSP00000021630	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000021213	ENSMUSP00000021634	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000021207	ENSMUSP00000021628	FungiMetazoa	Murinae	Duplicate
ENSMUSG00000033715	ENSMUSP00000112664	FungiMetazoa	Murinae	Duplicate
ENSMUSG00000054757	ENSMUSP00000077363	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000021214	ENSMUSP00000021635	FungiMetazoa	Sciurognathi	Duplicate
ENSMUSG00000071551	ENSMUSP00000112666	FungiMetazoa	Sciurognathi	Duplicate
ENSMUSG00000021679	ENSMUSP00000022186	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000041959	ENSMUSP00000036949	Euteleostomi	Sarcopterygii	Duplicate
ENSMUSG00000027907	ENSMUSP00000029515	Euteleostomi	Sarcopterygii	Duplicate
ENSMUSG00000044080	ENSMUSP00000058237	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000001025	ENSMUSP00000001051	Euteleostomi	Amniota	Duplicate
ENSMUSG00000001023	ENSMUSP00000102952	Euteleostomi	Amniota	Duplicate
ENSMUSG00000001020	ENSMUSP00000001046	Euteleostomi	Amniota	Duplicate
ENSMUSG00000001021	ENSMUSP00000001047	Euteleostomi	Amniota	Duplicate
ENSMUSG00000033208	ENSMUSP00000047968	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000045410	ENSMUSP00000089459	Bilateria	Sarcopterygii	Duplicate
ENSMUSG00000061758	ENSMUSP00000039114	Bilateria	Murinae	Duplicate
ENSMUSG00000052131	ENSMUSP00000007449	Bilateria	Murinae	Duplicate
ENSMUSG00000028692	ENSMUSP00000030455	Bilateria	Bilateria	Duplicate
ENSMUSG00000001642	ENSMUSP00000100045	Bilateria	Theria	Duplicate
ENSMUSG00000075149	ENSMUSP00000097435	Amniota	Sciurognathi	Duplicate
ENSMUSG00000075158	ENSMUSP00000097446	Amniota	Amniota	Duplicate
ENSMUSG00000047039	ENSMUSP00000055394	Amniota	Murinae	Duplicate
ENSMUSG00000068819	ENSMUSP00000088214	Amniota	Mus.musculus	Duplicate
ENSMUSG00000075153	ENSMUSP00000097439	Amniota	Murinae	Duplicate
ENSMUSG00000045225	ENSMUSP00000054645	Amniota	Murinae	Duplicate
ENSMUSG00000068817	ENSMUSP00000107194	Amniota	Murinae	Duplicate
ENSMUSG00000068815	ENSMUSP00000088210	Amniota	Rodentia	Duplicate
ENSMUSG00000061520	ENSMUSP00000076681	Amniota	Mus.musculus	Duplicate
ENSMUSG00000075150	ENSMUSP00000097437	Amniota	Murinae	Duplicate
ENSMUSG00000068818	ENSMUSP00000088213	Amniota	Murinae	Duplicate
ENSMUSG00000049018	ENSMUSP00000054082	Amniota	Amniota	Duplicate
ENSMUSG00000048197	ENSMUSP00000057839	Amniota	Murinae	Duplicate
ENSMUSG00000075148	ENSMUSP00000097433	Amniota	Murinae	Duplicate
ENSMUSG00000075151	ENSMUSP00000097438	Amniota	Murinae	Duplicate
ENSMUSG00000075156	ENSMUSP00000099684	Amniota	Mus.musculus	Duplicate
ENSMUSG00000044213	ENSMUSP00000100846	Amniota	Murinae	Duplicate
ENSMUSG00000075154	ENSMUSP00000097443	Amniota	Mus.musculus	Duplicate
ENSMUSG00000075208	ENSMUSP00000099694	Amniota	Amniota	Duplicate
ENSMUSG00000075155	ENSMUSP00000097441	Amniota	Mus.musculus	Duplicate
ENSMUSG00000078420	ENSMUSP00000100847	Amniota	Mus.musculus	Duplicate
ENSMUSG00000075171	ENSMUSP00000097459	Amniota	Mus.musculus	Duplicate
ENSMUSG00000075167	ENSMUSP00000097455	Amniota	Rodentia	Duplicate
ENSMUSG00000075175	ENSMUSP00000097463	Amniota	Eutheria	Duplicate
ENSMUSG00000049843	ENSMUSP00000052861	Amniota	Murinae	Duplicate
ENSMUSG00000068816	ENSMUSP00000088211	Amniota	Amniota	Duplicate
ENSMUSG00000075160	ENSMUSP00000097448	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000075159	ENSMUSP00000097447	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000075212	ENSMUSP00000097502	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000075161	ENSMUSP00000097449	Tetrapoda	Murinae	Duplicate
ENSMUSG00000075164	ENSMUSP00000097452	Tetrapoda	Eutheria	Duplicate
ENSMUSG00000062793	ENSMUSP00000099682	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000075141	ENSMUSP00000097427	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000046076	ENSMUSP00000059970	Tetrapoda	Murinae	Duplicate
ENSMUSG00000075215	ENSMUSP00000097505	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000075146	ENSMUSP00000097432	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000043226	ENSMUSP00000061475	Tetrapoda	Theria	Duplicate
ENSMUSG00000059990	ENSMUSP00000076330	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000075214	ENSMUSP00000097504	Tetrapoda	Mus.musculus	Duplicate
ENSMUSG00000047149	ENSMUSP00000058454	Tetrapoda	Eutheria	Duplicate
ENSMUSG00000075163	ENSMUSP00000097450	Tetrapoda	Murinae	Duplicate
ENSMUSG00000016528	ENSMUSP00000016672	FungiMetazoa	Euteleostomi	Duplicate
ENSMUSG00000028708	ENSMUSP00000102123	FungiMetazoa	Euteleostomi	Duplicate
ENSMUSG00000029454	ENSMUSP00000031410	FungiMetazoa	Bilateria	Duplicate
ENSMUSG00000032577	ENSMUSP00000035194	FungiMetazoa	Euteleostomi	Duplicate
ENSMUSG00000020190	ENSMUSP00000003433	FungiMetazoa	Euteleostomi	Duplicate
ENSMUSG00000023809	ENSMUSP00000024575	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000031309	ENSMUSP00000033671	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000021180	ENSMUSP00000042987	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000003644	ENSMUSP00000101514	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000025665	ENSMUSP00000080694	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000024952	ENSMUSP00000025903	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000060639	ENSMUSP00000100042	FungiMetazoa	Bilateria	Duplicate
ENSMUSG00000067455	ENSMUSP00000085006	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000060981	ENSMUSP00000100037	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000069306	ENSMUSP00000100546	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000031155	ENSMUSP00000033495	FungiMetazoa	Euteleostomi	Duplicate
ENSMUSG00000024014	ENSMUSP00000024811	FungiMetazoa	Chordata	Duplicate
ENSMUSG00000026274	ENSMUSP00000027493	FungiMetazoa	Bilateria	Duplicate
ENSMUSG00000035828	ENSMUSP00000044603	FungiMetazoa	Euteleostomi	Duplicate
ENSMUSG00000066279	ENSMUSP00000081891	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000029205	ENSMUSP00000031108	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000030525	ENSMUSP00000032738	Bilateria	Bilateria	Duplicate
ENSMUSG00000008590	ENSMUSP00000008734	Chordata	Euteleostomi	Duplicate
ENSMUSG00000032269	ENSMUSP00000003826	Chordata	Euteleostomi	Duplicate
ENSMUSG00000041633	ENSMUSP00000108191	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000051401	ENSMUSP00000089547	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000098557	ENSMUSP00000139261	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000037653	ENSMUSP00000055326	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000036225	ENSMUSP00000128070	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000030499	ENSMUSP00000032709	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000046523	ENSMUSP00000061734	Bilateria	Bilateria	Duplicate
ENSMUSG00000051727	ENSMUSP00000060557	Chordata	Euteleostomi	Duplicate
ENSMUSG00000034110	ENSMUSP00000044568	Chordata	Euteleostomi	Duplicate
ENSMUSG00000046168	ENSMUSP00000055327	Chordata	Euteleostomi	Duplicate
ENSMUSG00000044952	ENSMUSP00000051316	Chordata	Euteleostomi	Duplicate
ENSMUSG00000046731	ENSMUSP00000059107	Chordata	Euteleostomi	Duplicate
ENSMUSG00000021752	ENSMUSP00000129059	Chordata	Euteleostomi	Duplicate
ENSMUSG00000043219	ENSMUSP00000058755	Bilateria	Sarcopterygii	Duplicate
ENSMUSG00000075394	ENSMUSP00000097740	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000000690	ENSMUSP00000133281	Bilateria	Sarcopterygii	Duplicate
ENSMUSG00000000942	ENSMUSP00000098943	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000038692	ENSMUSP00000048002	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000001661	ENSMUSP00000001711	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000001657	ENSMUSP00000001703	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000056648	ENSMUSP00000052496	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000027102	ENSMUSP00000019749	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000038721	ENSMUSP00000040121	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000038236	ENSMUSP00000048648	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000038700	ENSMUSP00000035423	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000038253	ENSMUSP00000039012	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000022485	ENSMUSP00000001709	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000006219	ENSMUSP00000006381	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000032735	ENSMUSP00000041243	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000025085	ENSMUSP00000078336	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000029095	ENSMUSP00000123525	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000022099	ENSMUSP00000106612	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000029860	ENSMUSP00000126622	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000022178	ENSMUSP00000056977	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000033306	ENSMUSP00000036304	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000023348	ENSMUSP00000024119	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000036459	ENSMUSP00000047623	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000025239	ENSMUSP00000026269	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000042116	ENSMUSP00000040405	Chordata	Euteleostomi	Duplicate
ENSMUSG00000016356	ENSMUSP00000104484	Chordata	Euteleostomi	Duplicate
ENSMUSG00000032332	ENSMUSP00000071662	Chordata	Euteleostomi	Duplicate
ENSMUSG00000022371	ENSMUSP00000105850	Chordata	Euteleostomi	Duplicate
ENSMUSG00000040533	ENSMUSP00000099636	Chordata	Euteleostomi	Duplicate
ENSMUSG00000016995	ENSMUSP00000099392	Chordata	Euteleostomi	Duplicate
ENSMUSG00000020583	ENSMUSP00000020899	Chordata	Euteleostomi	Duplicate
ENSMUSG00000022324	ENSMUSP00000022947	Chordata	Euteleostomi	Duplicate
ENSMUSG00000025082	ENSMUSP00000026068	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000020953	ENSMUSP00000128127	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000024076	ENSMUSP00000024880	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000070738	ENSMUSP00000027517	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000025357	ENSMUSP00000026414	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000034731	ENSMUSP00000074290	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000036095	ENSMUSP00000037900	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000062393	ENSMUSP00000067591	Bilateria	Bilateria	Duplicate
ENSMUSG00000022861	ENSMUSP00000087371	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000040479	ENSMUSP00000106934	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000000276	ENSMUSP00000103526	Bilateria	Bilateria	Duplicate
ENSMUSG00000038665	ENSMUSP00000099071	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000004815	ENSMUSP00000057859	Bilateria	Bilateria	Duplicate
ENSMUSG00000020600	ENSMUSP00000093548	FungiMetazoa	Bilateria	Duplicate
ENSMUSG00000030492	ENSMUSP00000032703	FungiMetazoa	Bilateria	Duplicate
ENSMUSG00000027737	ENSMUSP00000029297	FungiMetazoa	Bilateria	Duplicate
ENSMUSG00000031904	ENSMUSP00000034378	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000000958	ENSMUSP00000000984	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000040010	ENSMUSP00000041557	Bilateria	Chordata	Duplicate
ENSMUSG00000022180	ENSMUSP00000022787	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000030495	ENSMUSP00000001854	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000067360	ENSMUSP00000108801	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000094004	ENSMUSP00000137160	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000079432	ENSMUSP00000108808	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000096508	ENSMUSP00000108797	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000033728	ENSMUSP00000114921	Euteleostomi	Sarcopterygii	Duplicate
ENSMUSG00000031411	ENSMUSP00000108784	Euteleostomi	Murinae	Duplicate
ENSMUSG00000054994	ENSMUSP00000068753	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000021579	ENSMUSP00000022064	Euteleostomi	Euteleostomi	Duplicate
ENSMUSG00000078626	ENSMUSP00000102529	Eutheria	Eutheria	Singleton
ENSMUSG00000096044	ENSMUSP00000136600	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000070618	ENSMUSP00000101391	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095074	ENSMUSP00000137485	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095523	ENSMUSP00000136565	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000059218	ENSMUSP00000074557	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094172	ENSMUSP00000136558	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095503	ENSMUSP00000137458	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000070686	ENSMUSP00000124780	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096742	ENSMUSP00000136362	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095728	ENSMUSP00000136630	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000078511	ENSMUSP00000101392	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000091585	ENSMUSP00000126681	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095570	ENSMUSP00000136208	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000073510	ENSMUSP00000095096	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096576	ENSMUSP00000093165	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000028591	ENSMUSP00000030326	Eutheria	Glires	Duplicate
ENSMUSG00000072821	ENSMUSP00000119594	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096236	ENSMUSP00000136125	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095219	ENSMUSP00000083215	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096728	ENSMUSP00000136400	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096066	ENSMUSP00000136878	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096139	ENSMUSP00000137600	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094722	ENSMUSP00000136941	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000047799	ENSMUSP00000052217	Eutheria	Murinae	Duplicate
ENSMUSG00000094195	ENSMUSP00000095887	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096276	ENSMUSP00000105772	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096680	ENSMUSP00000137612	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000074011	ENSMUSP00000095890	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000079424	ENSMUSP00000098577	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095666	ENSMUSP00000136117	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000070616	ENSMUSP00000127296	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095475	ENSMUSP00000137110	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000029451	ENSMUSP00000092099	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096154	ENSMUSP00000101402	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000036749	ENSMUSP00000044222	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000078625	ENSMUSP00000102527	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000079423	ENSMUSP00000132710	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000041805	ENSMUSP00000043718	Eutheria	Murinae	Duplicate
ENSMUSG00000094836	ENSMUSP00000095098	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000066688	ENSMUSP00000101399	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095718	ENSMUSP00000095086	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000066031	ENSMUSP00000082232	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095763	ENSMUSP00000136198	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000046262	ENSMUSP00000101383	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096550	ENSMUSP00000136843	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094741	ENSMUSP00000136877	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094791	ENSMUSP00000135923	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000078508	ENSMUSP00000101377	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000073724	ENSMUSP00000089265	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094887	ENSMUSP00000137185	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000046435	ENSMUSP00000077761	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000037028	ENSMUSP00000075380	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000038330	ENSMUSP00000056691	Eutheria	Murinae	Duplicate
ENSMUSG00000078509	ENSMUSP00000101388	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094560	ENSMUSP00000095087	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000066027	ENSMUSP00000071508	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095409	ENSMUSP00000137329	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000046862	ENSMUSP00000058676	Eutheria	Murinae	Duplicate
ENSMUSG00000025839	ENSMUSP00000026957	Eutheria	Murinae	Duplicate
ENSMUSG00000094303	ENSMUSP00000106205	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000078512	ENSMUSP00000080350	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096259	ENSMUSP00000137294	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000072822	ENSMUSP00000092168	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000070890	ENSMUSP00000051550	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000074720	ENSMUSP00000096850	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000035201	ENSMUSP00000102532	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000092166	ENSMUSP00000126247	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000070677	ENSMUSP00000092174	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096756	ENSMUSP00000136855	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095505	ENSMUSP00000136368	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095076	ENSMUSP00000136930	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000066030	ENSMUSP00000079267	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000078513	ENSMUSP00000101397	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095996	ENSMUSP00000098585	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000095954	ENSMUSP00000137076	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000070617	ENSMUSP00000073224	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000070619	ENSMUSP00000092103	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094855	ENSMUSP00000137276	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000072814	ENSMUSP00000114696	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094337	ENSMUSP00000136605	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000096230	ENSMUSP00000136364	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000073721	ENSMUSP00000112488	Eutheria	Murinae	Duplicate
ENSMUSG00000094383	ENSMUSP00000129755	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000072813	ENSMUSP00000071174	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000025838	ENSMUSP00000107198	Eutheria	Murinae	Duplicate
ENSMUSG00000094043	ENSMUSP00000084169	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000073723	ENSMUSP00000101387	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000094474	ENSMUSP00000136325	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000073497	ENSMUSP00000095085	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000092073	ENSMUSP00000131590	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000078510	ENSMUSP00000101389	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000046133	ENSMUSP00000059092	Eutheria	Murinae	Duplicate
ENSMUSG00000050810	ENSMUSP00000059834	Eutheria	Mus.musculus	Duplicate
ENSMUSG00000048528	ENSMUSP00000052778	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000029112	ENSMUSP00000133620	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000058665	ENSMUSP00000078659	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000039095	ENSMUSP00000036761	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000001566	ENSMUSP00000129503	Bilateria	Bilateria	Duplicate
ENSMUSG00000034777	ENSMUSP00000035976	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000033726	ENSMUSP00000046026	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000006270	ENSMUSP00000134642	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000043969	ENSMUSP00000053361	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000067724	ENSMUSP00000085651	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000034486	ENSMUSP00000048508	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000068302	ENSMUSP00000087006	Bilateria	Bilateria	Duplicate
ENSMUSG00000020889	ENSMUSP00000069505	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000021775	ENSMUSP00000088031	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000028150	ENSMUSP00000029795	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000032238	ENSMUSP00000034766	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000036192	ENSMUSP00000047597	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000002250	ENSMUSP00000002320	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000022383	ENSMUSP00000105049	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000000440	ENSMUSP00000000450	Bilateria	Euteleostomi	Duplicate
ENSMUSG00000037924	ENSMUSP00000041524	Theria	Theria	Duplicate
ENSMUSG00000058981	ENSMUSP00000072231	Theria	Murinae	Duplicate
ENSMUSG00000049605	ENSMUSP00000052418	Theria	Theria	Duplicate
ENSMUSG00000050788	ENSMUSP00000050893	Theria	Theria	Duplicate
ENSMUSG00000049456	ENSMUSP00000050406	Theria	Murinae	Duplicate
ENSMUSG00000062527	ENSMUSP00000073345	Theria	Murinae	Duplicate
ENSMUSG00000046643	ENSMUSP00000053317	Theria	Murinae	Duplicate
ENSMUSG00000043855	ENSMUSP00000056631	Amniota	Sciurognathi	Duplicate
ENSMUSG00000066672	ENSMUSP00000083024	Amniota	Mus.musculus	Duplicate
ENSMUSG00000093884	ENSMUSP00000129451	Amniota	Mus.musculus	Duplicate
ENSMUSG00000047286	ENSMUSP00000055435	Amniota	Theria	Duplicate
ENSMUSG00000094891	ENSMUSP00000111680	Amniota	Mus.musculus	Duplicate
ENSMUSG00000096169	ENSMUSP00000127247	Amniota	Mus.musculus	Duplicate
ENSMUSG00000059503	ENSMUSP00000074799	Amniota	Mus.musculus	Duplicate
ENSMUSG00000049280	ENSMUSP00000053819	Amniota	Sciurognathi	Duplicate
ENSMUSG00000054666	ENSMUSP00000067207	Amniota	Eutheria	Duplicate
